ISCO08_C,ISCO1C,ISCO2C,PVLIT1,PVLIT2,PVLIT3,PVLIT4,PVLIT5,PVLIT6,PVLIT7,PVLIT8,PVLIT9,PVLIT10,PVNUM1,PVNUM2,PVNUM3,PVNUM4,PVNUM5,PVNUM6,PVNUM7,PVNUM8,PVNUM9,PVNUM10,NUMWORKC2,READWORKC2_T1,WRITWORKC2,ICTWORKC2,SPFWT0,AGE_R,GENDER_R
9996,996,996,184.86412,152.51208,160.92753,181.55506,165.06469,175.97226,162.03016,158.57209,156.73664,128.13063,153.83665,128.71137,140.49893,157.86689,115.07811,130.98077,145.77592,133.22161,135.8734,118.33419,0.11034,1.20983,0.20752,.v,4442.248154,65.0,2.0
8322,8,83,194.35571,214.66834,149.73518,190.96791,189.10602,198.36415,205.11297,164.33177,210.64624,195.7621,213.86568,217.11208,225.59446,229.38043,219.36605,220.22972,207.94284,190.13556,226.90365,214.94367,2.53125,3.02267,3.63381,1.2247,4412.691724,60.0,1.0
6121,6,61,211.74096,181.15429,201.38965,197.5052,206.91667,187.64632,171.59789,202.7107,176.58379,188.73075,200.58496,192.22848,201.49843,185.60085,233.66398,211.5535,181.0617,213.07552,172.49062,186.68881,1.49563,-1.81651,0.20752,.v,4178.880822,65.0,1.0
3221,3,32,242.67329,261.1762,245.44133,245.53716,251.09133,248.09291,259.72194,251.82702,251.50811,250.37561,202.25505,228.82297,201.53741,235.74988,228.86701,203.78701,208.74309,175.3314,202.15952,212.72575,0.11034,0.78395,1.94353,.v,1781.049211,29.0,2.0
9622,9,96,160.4489,194.52616,183.6092,154.54482,125.89155,141.85502,172.61416,142.15781,101.97965,119.52887,117.0796,137.72616,111.03001,123.12807,89.16427,57.95931,114.51838,148.59555,105.89494,48.46997,1.0712,-1.81651,0.20752,.v,2058.677433,65.0,1.0
9996,995,995,128.35562,124.99746,130.5038,139.31243,134.83284,129.53386,112.20023,116.71761,143.8008,112.35769,33.21302,29.37993,48.0484,23.26094,38.46896,65.50617,38.57424,43.34525,7.36615,66.80708,.v,.v,.v,.v,4228.762773,32.0,1.0
7512,7,75,182.61956,207.04357,195.7846,201.96555,195.09834,193.63837,197.17966,189.70404,181.40788,178.62109,187.73709,223.26429,208.99553,222.28876,216.36199,205.27867,192.82891,199.68473,194.98751,186.57519,1.94392,1.2367,0.20752,.v,1756.626474,56.0,1.0
2342,2,23,280.08584,252.11967,264.81268,249.51421,278.71384,265.26927,255.95683,271.17038,272.29066,300.28034,249.44546,227.29344,276.79749,255.55809,267.87295,225.99521,249.03301,265.20125,264.13115,256.16657,2.39236,2.54845,2.67635,2.8321,1654.327213,30.0,2.0
9996,995,995,185.87075,150.97185,171.45151,152.68143,157.53147,173.05727,173.76073,188.6262,171.79498,142.69667,157.82214,123.20714,155.56815,165.34383,162.16426,160.15949,195.06265,160.1221,147.51738,145.79577,.v,.v,.v,.v,2450.227685,43.0,2.0
8122,8,81,230.70027,229.38509,249.4739,227.38463,238.23926,245.24402,233.54862,226.76601,240.79918,233.38744,240.93407,237.42891,223.95343,251.2522,223.48938,248.53115,245.13225,234.37594,225.9905,220.71318,1.2891,2.05532,2.45055,1.0763,5938.037903,27.0,1.0
5223,5,52,156.67857,172.4102,158.62679,154.6011,179.60872,161.19993,176.39499,159.52492,150.941,160.92489,180.69721,184.67476,194.53651,166.60624,171.5121,170.50544,182.28718,170.40434,160.44905,177.16042,2.3528,1.13787,0.20752,1.2247,2472.432748,51.0,2.0
9111,9,91,178.24618,169.62469,169.59263,176.94927,174.0415,174.62906,153.32961,172.93569,153.3886,163.83004,173.25649,164.22184,154.33043,170.39029,154.08706,156.1284,160.36337,183.28394,145.08771,184.4972,0.11034,1.80944,0.20752,0.77396,1724.079259,44.0,2.0
1412,1,14,239.25059,243.43494,226.62292,214.33473,231.24279,215.58162,249.40854,229.93826,231.45972,223.11412,216.22339,231.46139,197.90588,219.03932,237.01536,223.82737,218.17973,221.99419,219.71186,231.01958,3.12731,1.78455,2.80464,2.8321,6665.439307,36.0,2.0
5120,5,51,135.07106,141.58646,156.32677,164.45597,165.02655,149.78676,148.13375,165.68954,158.69544,142.89179,149.33708,160.50527,154.13306,149.90781,125.4135,146.76094,128.17372,127.54802,169.37778,126.7566,2.12779,1.35718,0.20752,.v,1819.987011,64.0,1.0
9996,996,996,168.00323,187.43819,180.49199,189.85079,190.8712,165.37514,181.1816,195.84628,194.31435,188.40907,191.50911,199.98488,156.13523,198.69373,184.87889,194.54509,190.37683,181.00981,182.4667,172.07099,.v,.v,.v,.v,2286.123267,58.0,2.0
9211,9,92,201.79655,231.41408,195.57474,231.59928,169.37616,219.56889,195.56039,197.62242,190.62335,199.95884,202.16844,217.96162,211.34837,225.71366,199.85581,209.2786,206.33656,224.7747,187.91637,187.92542,0.11034,1.84057,1.29646,.v,2935.757148,32.0,2.0
3322,3,33,224.68544,217.69652,213.83525,221.4159,199.17022,197.62523,203.07815,226.68479,230.00503,231.08904,242.83938,224.43439,203.29333,252.71336,225.37897,221.15953,239.08892,232.99168,230.89158,242.24772,3.51644,1.78455,1.98731,1.89134,1247.329688,29.0,1.0
9996,995,995,248.65466,234.5666,225.07405,230.30704,212.99088,207.58472,236.08484,217.04544,234.16653,246.44571,216.85388,221.06943,187.02813,218.1676,182.80096,210.68635,202.79418,186.06499,169.42608,205.44091,.v,.v,.v,.v,3486.160657,28.0,2.0
3123,3,31,152.73154,169.82499,151.09774,149.87837,179.53957,168.54943,170.75601,183.38087,157.79135,140.89341,160.5026,143.69824,169.97262,159.05775,155.65359,181.95974,142.80541,195.35014,147.26486,171.11792,3.0334,3.30762,3.02169,1.66458,3673.8468,48.0,1.0
8331,8,83,127.45379,164.90263,155.74398,116.93984,146.77641,114.96722,133.69424,137.19325,135.0331,137.65355,160.88746,186.76622,201.2242,154.88172,147.43531,168.64179,172.81028,168.21934,160.95905,177.93686,0.11034,-1.81651,0.76608,.v,3410.044094,53.0,1.0
9996,995,995,92.16285,122.80072,117.46102,95.0483,126.68303,122.63974,100.45765,111.85963,112.05911,143.53308,71.7257,84.96527,79.0034,109.5541,90.43152,77.98626,80.0609,100.05933,82.98041,114.88892,.v,.v,.v,.v,1515.926768,62.0,2.0
2635,2,26,242.53955,269.69151,222.79808,243.68832,237.51626,236.26024,251.16655,252.5865,272.97809,239.28602,235.54131,255.57548,222.07762,231.25028,234.78754,246.77724,240.75937,225.37106,240.28441,239.70132,2.15517,3.15234,3.63381,4.47177,427.419002,46.0,2.0
1324,1,13,275.45943,273.47929,267.72672,243.16286,264.51885,257.27512,268.45728,274.16309,270.70181,270.73513,300.33613,304.55205,298.12801,278.34493,275.25836,313.34037,314.72014,302.19861,283.98737,290.68696,3.34186,2.28611,2.61166,2.8321,1298.821937,35.0,1.0
5120,5,51,121.51096,122.00756,125.38407,145.95258,121.76786,166.47856,137.11485,115.34867,146.69348,125.08787,110.62573,103.35142,132.45124,131.11076,86.73503,129.48203,106.59272,88.66488,119.90703,106.35904,0.11034,-1.81651,0.20752,.v,8226.265305,65.0,2.0
2412,2,24,261.79079,248.79097,255.57157,258.6042,274.40708,291.82755,260.19663,269.68232,250.50039,287.6479,257.59637,251.42758,235.72254,258.57551,280.4976,289.56563,266.72623,270.41543,252.9831,289.91918,2.78555,2.03551,2.28433,4.47177,3194.070008,45.0,1.0
7512,7,75,206.64734,202.03649,215.71387,200.88522,222.43812,204.08105,211.96058,223.74431,212.92137,212.67574,243.7911,227.58717,257.85062,248.51776,254.39677,245.71999,248.58619,228.78223,256.92317,238.19537,2.21772,1.1585,0.20752,1.0763,1695.771536,29.0,2.0
7322,7,73,231.96636,199.19811,276.70215,209.19762,251.68556,227.8404,254.75333,242.04193,228.7049,218.62762,222.26517,217.53583,249.96337,228.75375,236.91954,214.43084,227.36493,236.67638,224.74409,229.75685,0.57314,-1.81651,0.20752,2.1381,7079.968888,35.0,2.0
9996,995,995,195.31108,191.82755,232.66377,239.23924,218.36263,232.66574,242.4074,237.28278,258.74906,252.26742,209.69695,192.25022,238.63133,212.61975,191.67025,204.95131,209.96187,207.63448,234.88299,217.28266,.v,.v,.v,.v,425.297347,32.0,2.0
9111,9,91,187.4206,167.05424,177.76316,150.55657,165.57864,177.87918,146.55293,167.54327,161.4622,154.42514,173.54418,179.00221,175.30432,156.47649,150.47771,174.2585,162.44451,174.13645,167.91759,164.54059,0.6609,1.36356,1.43983,0.69746,1619.851745,58.0,2.0
2341,2,23,160.60686,194.34357,169.53405,195.83247,203.79003,189.24264,201.86617,213.43594,175.16264,167.05041,207.54129,218.41916,223.23115,244.10904,208.59887,217.78183,238.87178,202.00143,187.84595,193.07651,1.39705,2.89475,2.59139,2.0077,2078.871719,63.0,1.0
3321,3,33,296.48346,283.20598,276.97575,303.23374,277.73709,304.20382,286.11939,282.92632,289.76262,279.20268,309.15209,315.80778,278.47856,312.87287,273.03578,321.40437,291.30562,289.61712,297.30494,305.2706,2.22827,2.59034,2.45988,2.8321,2186.223012,38.0,1.0
3111,3,31,152.75069,162.1473,136.48177,162.18254,163.94279,170.68104,165.50293,133.64624,151.82346,158.59128,169.90897,170.87883,161.26291,193.08902,157.37762,176.44671,164.64553,174.70195,166.28204,174.62705,2.88001,1.66102,2.38929,1.4836,1519.739585,59.0,1.0
5311,5,53,169.05878,194.80469,185.35209,153.29495,174.95199,201.90125,185.58338,157.17267,181.29787,171.36892,169.17357,200.48002,163.36897,177.59779,177.86327,179.46532,201.03856,187.67005,142.47102,183.59668,2.24488,1.29064,0.20752,0.86931,5602.128088,40.0,2.0
7212,7,72,177.08734,170.30703,184.28619,149.0574,117.20537,124.4673,145.53406,175.12749,145.41327,168.0138,193.96955,173.27744,170.5908,185.94421,156.08653,168.27631,169.38559,184.40061,162.88912,208.86282,5.39161,1.51073,2.41025,.v,754.561774,57.0,1.0
.,.,.,281.78924,275.80971,257.47293,278.45159,270.98296,269.97116,239.85454,266.54415,266.93113,254.39956,316.07957,253.54679,271.06271,281.39838,288.02883,297.50677,274.29543,321.54678,287.22462,221.12582,3.018,4.13788,3.0635,1.96713,2105.682718,53.0,1.0
5322,5,53,174.46868,164.47144,167.92951,152.17211,201.10171,173.46162,208.57158,151.4681,174.73727,172.02358,187.83035,176.13168,186.8514,161.26451,183.78879,172.67809,184.81784,174.00641,159.8029,170.15765,2.55924,5.56156,2.78811,1.54922,852.927487,44.0,2.0
9996,995,995,156.39779,148.06518,152.83792,145.937,136.10812,142.2728,154.05614,149.27335,145.39343,156.66556,134.68375,141.19678,147.60436,126.82363,130.22087,133.85211,151.05914,116.09025,140.72431,164.44681,.v,.v,.v,.v,3294.006781,48.0,1.0
9996,996,996,281.36994,265.32928,316.76137,311.17369,310.62689,315.60541,306.47739,286.90367,294.61989,291.20504,243.36355,264.55785,281.25063,287.87879,271.65858,271.11085,287.95529,278.61146,271.32597,277.93443,3.02011,1.63709,2.02555,2.10841,1585.19524,23.0,2.0
3313,3,33,211.91883,231.52915,242.35965,211.69465,212.62328,209.2063,234.80996,246.28965,219.60657,223.28129,208.21118,229.45774,211.78675,205.16563,228.7663,207.84864,213.60802,216.60104,213.38923,223.57633,0.11034,2.3945,1.89975,2.10841,900.250468,44.0,2.0
8322,8,83,256.4095,252.34194,259.23046,267.97993,274.63891,261.85034,277.27184,267.47299,277.11684,247.20665,267.85649,278.36904,289.23384,270.70755,258.51104,294.02793,267.4245,291.00893,263.56444,266.12439,2.53125,2.33844,2.46671,1.2247,3312.817927,39.0,1.0
9996,995,995,191.22155,190.89662,191.17444,164.3558,212.25354,165.59036,205.74726,197.80103,191.69202,221.26699,157.12905,142.57752,151.4516,143.1794,179.73982,151.5666,199.26768,174.63611,170.69609,147.82656,.v,.v,.v,.v,14040.073734,58.0,2.0
9996,995,995,187.92459,183.77595,188.08533,194.34738,175.81057,196.00306,173.62656,170.72404,173.32281,184.4016,180.52388,191.85973,180.12595,176.99039,196.6951,181.78659,184.38103,150.19511,175.87116,162.42091,.v,.v,.v,.v,2649.226277,16.0,1.0
9996,996,996,207.55969,228.87294,233.17418,231.89581,239.67022,223.31509,228.27445,242.91598,233.09929,230.34556,206.18619,210.83195,209.11797,226.90651,217.59996,197.8923,218.27815,242.6438,214.40415,225.87287,1.19664,1.03094,0.20752,.v,1534.696606,17.0,1.0
5223,5,52,161.88743,170.73218,179.03973,165.33986,172.8476,178.95418,184.58226,189.61656,177.54473,167.36507,132.98273,133.05018,140.89337,137.4125,159.24084,147.92565,124.89435,143.54154,140.39428,132.97763,0.11034,0.52945,0.20752,.v,2958.360102,27.0,1.0
9998,998,998,177.96452,179.70494,175.18148,155.54162,166.52424,157.80659,157.8284,185.44191,188.07647,205.30847,147.13304,125.56093,158.05006,127.96868,159.77619,126.45952,136.01726,149.29355,155.14423,180.87228,.n,.n,.n,.v,2055.064177,47.0,1.0
9996,996,996,219.76843,229.17863,214.45525,235.38237,244.75639,214.85882,236.09342,217.61694,235.09928,225.00709,269.56867,239.58947,241.74988,250.5485,259.42325,264.62426,277.07016,234.24025,245.50796,238.50991,.v,.v,.v,.v,4841.64089,24.0,1.0
9996,995,995,241.52139,229.22403,227.9259,245.68119,245.07159,241.89369,243.02654,260.84328,228.53985,204.85244,228.13289,204.49364,207.11115,233.31594,220.80903,251.10937,233.86343,249.28699,209.55736,225.71022,.v,.v,.v,.v,747.260221,16.0,1.0
9996,996,996,281.99897,255.21542,283.80605,287.29946,240.75199,264.62093,283.20391,270.43372,321.84188,301.94983,268.19325,266.29603,274.43312,261.9059,238.31141,245.13173,262.07855,270.9154,265.73204,271.27549,1.4756,-1.81651,0.20752,0.99259,2845.973867,19.0,2.0
5221,5,52,208.24284,230.05329,212.61309,241.57505,201.85275,226.96204,177.84994,202.13469,207.39877,214.20213,203.50082,217.50664,216.84982,219.67583,178.1881,211.44829,192.22683,173.43705,189.65445,227.17061,1.70751,0.53927,0.20752,0.29699,5141.948451,40.0,2.0
3321,3,33,281.21364,280.04323,273.83864,288.42562,280.4966,283.41571,294.83993,258.19583,280.93444,248.08165,261.68973,281.98168,304.54453,269.73383,299.82588,241.95537,278.88712,299.35807,234.16021,243.82882,2.99594,1.97405,1.91848,2.8321,2197.027345,31.0,2.0
3322,3,33,241.49553,241.3925,228.11249,241.16143,255.78173,223.35882,207.7836,213.5506,215.94174,228.01486,247.64171,255.36686,245.45186,246.66425,248.13758,243.5802,253.32904,227.45838,250.3155,237.64247,2.8299,2.51943,2.45988,2.1656,585.929143,45.0,1.0
9996,996,996,259.1093,251.0555,286.54263,268.13766,272.85305,304.24082,252.9073,237.69682,296.77575,268.79344,230.57115,247.04493,256.45419,262.95497,246.26681,264.3761,242.19972,262.28304,261.33899,238.59549,.v,.v,.v,.v,1619.645575,20.0,2.0
9334,9,93,204.15476,172.07191,158.07859,165.97623,200.12079,167.7208,178.39136,161.61176,153.72837,176.01552,180.45899,181.84454,177.18654,144.87848,178.06392,179.14134,177.52405,175.28478,181.2897,177.46806,2.12779,0.52945,0.20752,0.98675,3407.811572,23.0,1.0
9996,996,996,281.38809,289.12576,295.45717,266.99302,303.35627,285.17608,292.3473,294.49064,290.32579,295.78408,277.03277,279.93144,242.68788,256.78586,273.24517,247.71359,264.40775,275.14201,261.26788,283.6083,0.82065,1.06858,0.20752,1.2247,3217.685233,26.0,2.0
9996,996,996,338.86822,346.6254,335.32986,342.53601,327.75731,351.22766,384.9583,366.01079,344.54622,350.03902,301.06683,329.66475,295.86537,292.57082,265.16104,299.08368,354.79959,339.08202,299.16771,298.08693,1.09311,1.0777,1.79515,1.1533,2998.870086,27.0,2.0
7132,7,71,172.82695,187.43948,178.76388,178.7598,190.45953,196.43704,197.35794,199.53646,167.56652,210.56821,207.65959,224.67406,228.51203,186.44424,230.04637,185.12286,201.6956,224.74972,194.91339,211.16246,1.53141,4.39004,2.70013,3.29951,957.156399,53.0,1.0
7212,7,72,190.337,214.96876,205.97839,202.66375,201.61344,222.18391,215.30793,214.71589,180.94835,213.27781,202.88971,205.73033,218.72978,211.86637,216.50468,228.91878,211.0874,223.93353,219.53956,218.44527,1.83742,2.67012,0.20752,0.29699,2120.517403,46.0,1.0
9996,995,995,248.96127,247.02796,235.91944,256.85187,245.611,250.41789,222.74111,247.51112,262.74569,226.65631,213.02577,185.58704,206.54709,197.48829,236.01942,192.06048,181.28551,188.07624,220.75362,197.3294,.v,.v,.v,.v,705.145603,18.0,2.0
5223,5,52,250.39939,256.33446,240.37967,221.23525,248.77135,233.01741,255.10532,230.69177,233.801,223.32068,227.57782,249.5239,255.26972,235.38075,240.4659,238.80083,231.63873,221.9185,235.97749,213.56443,3.06606,1.99936,2.18866,1.26264,2865.869705,49.0,1.0
5132,5,51,271.53913,272.89963,270.97038,283.24535,248.62157,264.03015,274.60951,264.04435,273.21079,280.08732,248.95168,264.40248,253.44049,260.93175,228.02913,258.44288,263.45681,271.89812,282.05611,255.05405,3.08238,2.62396,2.21611,2.8321,1733.798923,29.0,1.0
9996,996,996,323.32988,304.49755,313.83514,303.69264,284.7561,297.88438,311.74367,294.1018,306.92717,324.18397,267.66622,272.39658,296.4974,284.60872,274.77245,286.43527,313.79895,279.10213,289.68281,272.80038,.v,.v,.v,.v,2610.927831,26.0,2.0
9996,996,996,196.43961,198.56145,222.86429,212.77063,220.97372,201.54861,191.81242,226.39406,189.60568,174.79701,162.85021,214.06015,189.94724,158.63141,182.71807,158.25649,169.72357,181.85462,163.09697,146.19339,.v,.v,.v,.v,4099.581075,49.0,2.0
9996,996,996,234.90838,254.78238,236.44562,247.37895,218.31728,231.86079,261.04667,233.48327,238.34908,260.54998,243.90446,242.45714,258.62627,261.70247,222.16942,256.80715,266.35959,260.73742,259.1217,266.31248,3.25588,2.95569,2.59139,1.36172,1660.542907,53.0,1.0
9996,995,995,158.97902,208.21657,199.32516,173.21075,189.54346,180.16746,183.20278,178.80888,191.89276,185.01714,181.50424,170.42212,180.44127,180.82663,168.79107,162.1299,163.5387,167.61835,186.63057,172.81198,.v,.v,.v,.v,5705.501308,36.0,2.0
7319,7,73,140.73366,128.07216,127.92159,132.53977,147.52296,141.73157,131.65617,156.37415,156.28914,127.84231,149.7358,163.95284,158.24187,163.84276,172.93674,181.18453,136.05108,184.89647,180.03856,163.99971,2.43928,2.57351,2.04098,1.28643,2281.692793,41.0,2.0
5223,5,52,212.92349,253.73134,229.88619,233.09375,201.36751,230.57295,229.35375,243.69425,246.30627,235.08585,270.52748,266.98714,259.55172,274.71097,250.43406,287.28382,250.60334,266.12594,277.10228,269.74696,2.12779,1.88217,0.20752,1.2247,3191.269387,41.0,2.0
9112,9,91,109.7833,114.51445,100.47329,103.2508,108.74867,123.04809,105.1838,90.98136,96.18626,107.90482,127.62539,140.33102,139.3208,134.71794,140.78794,157.34934,132.54383,138.45307,142.04335,136.67011,0.11034,-1.81651,0.20752,.v,3222.290365,27.0,2.0
9996,996,996,244.07591,241.93606,260.76127,232.65063,234.18312,223.39756,218.71876,243.53138,235.87048,220.71359,220.98545,233.06339,222.4656,224.47194,223.25455,230.60617,196.35019,201.92229,227.11282,213.11595,0.11034,-1.81651,0.20752,.v,2071.30432,36.0,2.0
2166,2,21,221.80422,223.76209,236.38899,245.50004,242.34836,234.29048,243.73913,225.16819,230.10395,250.29753,224.89182,232.68592,246.41723,230.0256,229.89927,208.62868,251.75006,226.59375,254.78621,266.34053,1.94392,2.71759,1.90805,4.03035,7020.126289,36.0,2.0
8342,8,83,266.73225,273.64419,281.46129,282.3685,254.99878,237.5947,257.71154,271.70291,263.75157,287.48273,264.08607,258.27405,277.71223,282.4,258.51651,248.82501,267.01172,272.14545,261.9764,272.83395,2.73512,1.4274,1.66156,.v,734.38653,33.0,1.0
2132,2,21,273.46457,270.77082,276.47463,278.84825,247.92743,274.51179,272.18777,270.24982,279.88851,239.22567,296.28353,295.33706,298.65017,361.08858,268.83478,285.69019,285.8033,282.10886,304.89817,290.75208,2.73228,2.76327,2.37443,1.46408,4470.934352,39.0,1.0
9996,996,996,275.94441,257.66407,263.5423,276.06066,291.94025,266.87647,264.6485,256.04966,280.20254,265.22666,239.87534,207.04797,226.21163,257.91667,234.01951,215.473,234.05033,226.42574,222.41357,259.96199,2.39376,2.67557,2.22398,1.47599,2212.08193,27.0,2.0
5221,5,52,274.24276,274.74085,254.92442,243.26131,277.9272,255.15033,254.7901,250.18863,225.39478,222.29559,235.52945,249.58241,233.17453,234.16595,267.71399,257.91332,228.76745,214.68806,226.15614,243.84473,2.22827,2.28808,2.61166,1.89134,837.05954,41.0,2.0
8332,8,83,135.03072,141.65686,152.26864,138.24666,130.91799,128.48118,153.22455,141.79874,145.2557,141.64126,147.22898,146.72573,160.67465,148.12556,123.3291,135.27077,150.58833,136.73378,150.28604,162.719,2.53125,1.76431,1.48194,.v,2477.403375,56.0,1.0
3343,3,33,208.45889,218.93821,217.45452,210.43349,224.09205,189.04154,210.10323,213.13971,192.73798,217.33334,165.38346,185.30351,219.61568,179.89288,206.13064,209.96074,183.53761,168.62171,199.16413,181.49211,0.6609,1.00956,0.20752,1.46961,577.422258,43.0,2.0
7514,7,75,223.17149,220.53297,197.05476,217.38799,207.32862,193.69912,203.34504,208.90712,224.48843,205.86833,197.88997,207.13227,181.68037,213.15321,179.0279,185.37083,211.33182,213.40998,193.75935,203.38749,1.83742,2.41116,1.43983,1.2247,1122.033543,47.0,2.0
9313,9,93,128.6197,149.55579,159.2546,165.66363,161.60263,153.61508,161.2716,158.00331,136.91782,143.75856,108.19531,142.07647,131.10399,161.16886,136.79296,111.1089,122.94666,134.02338,130.04219,119.24685,0.11034,1.23821,0.20752,.v,1457.899446,53.0,2.0
7214,7,72,155.58504,173.50821,174.51453,143.36294,170.89934,150.5098,154.07958,163.90643,162.66578,154.54501,156.69122,179.95307,168.88669,169.56999,186.19688,154.66154,169.70138,164.14409,164.86401,178.27876,1.60424,1.2367,0.20752,.v,632.883396,40.0,1.0
